"ID del Tweet","Enlace permanente de Tweet","Texto del Tweet","tiempo","impresiones","interacciones","tasa de interacción","retweets","respuestas","me gusta","clics de perfil de usuario","clics en URL","clics de etiquetas","ampliaciones de detalles","clics en enlaces permanentes","Se abre la aplicación","descargas de app","seguimientos","enviar Tweet por correo electrónico","marcar teléfono","visualizaciones multimedia","interacciones con el contenido multimedia","impresiones promocionado","interacciones promocionado","tasa de interacción promocionado","retweets promocionado","respuestas promocionado","me gusta promocionado","clics de perfil de usuario promocionado","clics en URL promocionado","clics de etiquetas promocionado","ampliaciones de detalles promocionado","clics en enlaces permanentes promocionado","Se abre la aplicación promocionado","descargas de app promocionado","seguimientos promocionado","enviar Tweet por correo electrónico promocionado","marcar teléfono promocionado","visualizaciones multimedia promocionado","interacciones con el contenido multimedia promocionado"
"748558053444849664","https://twitter.com/EnriqueOnieva/status/748558053444849664","Checking out ""Five Myths About Machine Learning You Need To Know Today"" on Data Science Central: https://t.co/SvuYHvOfNp","2016-06-30 16:45 +0000","134.0","2.0","0.014925373134328358","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"748549311873581056","https://twitter.com/EnriqueOnieva/status/748549311873581056","El dilema social de los coches autónomos resumido en una imagen #tecnología https://t.co/F8oycBqeRU","2016-06-30 16:10 +0000","153.0","4.0","0.026143790849673203","1.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"748516703961743360","https://twitter.com/EnriqueOnieva/status/748516703961743360","10 trucos para aprovechar al máximo un Datathon - ""The Datathon and how to make the most of it"" https://t.co/RCtNjdpGwy vía @rbloggers","2016-06-30 14:01 +0000","151.0","1.0","0.006622516556291391","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"748196913380474880","https://twitter.com/EnriqueOnieva/status/748196913380474880","El mejor piloto de combate ya no es humano https://t.co/Wns0PWL8O6 vía @hipertextual","2016-06-29 16:50 +0000","131.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"748184625902657536","https://twitter.com/EnriqueOnieva/status/748184625902657536","Chatbot lawyer overturns 160,000 parking tickets in London and New York https://t.co/z4veXSsaGg","2016-06-29 16:01 +0000","442.0","3.0","0.006787330316742082","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"748157912741253120","https://twitter.com/EnriqueOnieva/status/748157912741253120","La ciencia halla la fórmula magistral del 'salmorejo' perfecto https://t.co/ydeOYmHj8k vía @la_informacion","2016-06-29 14:15 +0000","114.0","1.0","0.008771929824561403","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"747835769859997700","https://twitter.com/EnriqueOnieva/status/747835769859997700","Nuevo artículo publicado: ""A Comparative Study on the Performance of Evolutionary Fuzzy and Crisp Rule Based..."" https://t.co/Ubud3dOHFJ","2016-06-28 16:55 +0000","123.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"747823267919073280","https://twitter.com/EnriqueOnieva/status/747823267919073280","TIMON Project (Enhanced real time services for an optimised multimodal mobility relying on ...) https://t.co/Tm3JKYGCXG vía","2016-06-28 16:05 +0000","121.0","1.0","0.008264462809917356","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"747472172285833216","https://twitter.com/EnriqueOnieva/status/747472172285833216","Muy contento de haber recibido el reconocimiento de mi primer Sexenio de Investigación por parte del CNEAI :)","2016-06-27 16:50 +0000","138.0","12.0","0.08695652173913043","0.0","0.0","1.0","5.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"747455846607622144","https://twitter.com/EnriqueOnieva/status/747455846607622144","What is reproducible research? - Data * Analysis + R https://t.co/M5iM157Kdi","2016-06-27 15:45 +0000","112.0","2.0","0.017857142857142856","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
