"ID del Tweet","Enlace permanente de Tweet","Texto del Tweet","tiempo","impresiones","interacciones","tasa de interacción","retweets","respuestas","me gusta","clics de perfil de usuario","clics en URL","clics de etiquetas","ampliaciones de detalles","clics en enlaces permanentes","Se abre la aplicación","descargas de app","seguimientos","enviar Tweet por correo electrónico","marcar teléfono","visualizaciones multimedia","interacciones con el contenido multimedia","impresiones promocionado","interacciones promocionado","tasa de interacción promocionado","retweets promocionado","respuestas promocionado","me gusta promocionado","clics de perfil de usuario promocionado","clics en URL promocionado","clics de etiquetas promocionado","ampliaciones de detalles promocionado","clics en enlaces permanentes promocionado","Se abre la aplicación promocionado","descargas de app promocionado","seguimientos promocionado","enviar Tweet por correo electrónico promocionado","marcar teléfono promocionado","visualizaciones multimedia promocionado","interacciones con el contenido multimedia promocionado"
"880770441941590017","https://twitter.com/EnriqueOnieva/status/880770441941590017","Slides, video, simple explanations... very recommended - ""How do Convolutional Neural Networks work? https://t.co/RdNv4HsP2X by @_brohrer_","2017-06-30 12:50 +0000","1008.0","18.0","0.017857142857142856","1.0","0.0","5.0","0.0","6.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880371544920383489","https://twitter.com/EnriqueOnieva/status/880371544920383489","AI Trying To Design Inspirational Posters Goes Horribly And Hilariously Wrong via @IFLScience: https://t.co/YKDFlDgs4g","2017-06-29 10:25 +0000","92.0","2.0","0.021739130434782608","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880298834437562368","https://twitter.com/EnriqueOnieva/status/880298834437562368","5 Detalles del Correo que se hacen mal en muchas empresas https://t.co/xN8HcA4D0G","2017-06-29 05:36 +0000","119.0","4.0","0.03361344537815126","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"879655350940692480","https://twitter.com/EnriqueOnieva/status/879655350940692480","Un coche de carreras autónomo completando una vuelta en circuito a 200 km/h #coches https://t.co/dLyRNeSMNY","2017-06-27 10:59 +0000","88.0","1.0","0.011363636363636364","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"879235313981423616","https://twitter.com/EnriqueOnieva/status/879235313981423616","Explained: Neural networks https://t.co/m200cdpz1V","2017-06-26 07:10 +0000","81.0","2.0","0.024691358024691357","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"878954869561761792","https://twitter.com/EnriqueOnieva/status/878954869561761792","New concept: ""Slinking""  :D  PHD Comics: Technically https://t.co/iatk5Bam27 vía @phdcomics","2017-06-25 12:35 +0000","99.0","1.0","0.010101010101010102","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"878364140523458561","https://twitter.com/EnriqueOnieva/status/878364140523458561","Muy bueno https://t.co/l4wzg23v5B","2017-06-23 21:28 +0000","99.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877862737316954112","https://twitter.com/EnriqueOnieva/status/877862737316954112","Diógenes digitales: ¿para qué sacamos tantas fotos y vídeos cuando difícilmente los revisitamos? https://t.co/YHCs6DTmLl vía @xataka","2017-06-22 12:16 +0000","87.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877615900316368897","https://twitter.com/EnriqueOnieva/status/877615900316368897","La inteligencia artificial revela cómo evoluciona la moda en el mundo | MIT Technology Review https://t.co/1OWMvF5A1f","2017-06-21 19:55 +0000","71.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877554794809970692","https://twitter.com/EnriqueOnieva/status/877554794809970692","Interesting debate... https://t.co/0lyWel1zm1","2017-06-21 15:52 +0000","146.0","2.0","0.0136986301369863","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
