"ID del Tweet","Enlace permanente de Tweet","Texto del Tweet","tiempo","impresiones","interacciones","tasa de interacción","retweets","respuestas","me gusta","clics de perfil de usuario","clics en URL","clics de etiquetas","ampliaciones de detalles","clics en enlaces permanentes","Se abre la aplicación","descargas de app","seguimientos","enviar Tweet por correo electrónico","marcar teléfono","visualizaciones multimedia","interacciones con el contenido multimedia","impresiones promocionado","interacciones promocionado","tasa de interacción promocionado","retweets promocionado","respuestas promocionado","me gusta promocionado","clics de perfil de usuario promocionado","clics en URL promocionado","clics de etiquetas promocionado","ampliaciones de detalles promocionado","clics en enlaces permanentes promocionado","Se abre la aplicación promocionado","descargas de app promocionado","seguimientos promocionado","enviar Tweet por correo electrónico promocionado","marcar teléfono promocionado","visualizaciones multimedia promocionado","interacciones con el contenido multimedia promocionado"
"792973173104967680","https://twitter.com/EnriqueOnieva/status/792973173104967680","PHD Comics: A new method for reviews https://t.co/v9BYWnBHxj vía @phdcomics","2016-10-31 06:15 +0000","718.0","5.0","0.006963788300835654","0.0","0.0","1.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"791880140158541828","https://twitter.com/EnriqueOnieva/status/791880140158541828","Muy orgulloso de ver el resultado de 3 años de duro trabajo, por parte de @CarreteraYVerso . Un excelente trabajo https://t.co/EQWbVnpFmZ","2016-10-28 05:51 +0000","524.0","43.0","0.08206106870229007","2.0","1.0","6.0","9.0","1.0","0.0","8.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"791870908088643584","https://twitter.com/EnriqueOnieva/status/791870908088643584","PHD Comics: A new method for reviews https://t.co/v9BYWnBHxj vía @phdcomics","2016-10-28 05:15 +0000","221.0","2.0","0.00904977375565611","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"791508528808820736","https://twitter.com/EnriqueOnieva/status/791508528808820736","Need Some AI? Yeah, There’s a Marketplace for That https://t.co/PGGT0OnCBn vía @WIRED","2016-10-27 05:15 +0000","106.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"791171330091655168","https://twitter.com/EnriqueOnieva/status/791171330091655168","Científico de Harvard: “Una mala persona no llega nunca a ser buen profesional” https://t.co/GQprf1VDXO vía @diariopanorama","2016-10-26 06:55 +0000","340.0","9.0","0.026470588235294117","3.0","0.0","3.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"790807681451847680","https://twitter.com/EnriqueOnieva/status/790807681451847680","""Vuelve el que tiene morriña, no el que quiere trabajar"" https://t.co/EvKkQVIo9f vía @cienciaplus","2016-10-25 06:50 +0000","69.0","1.0","0.014492753623188406","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"790448076473376768","https://twitter.com/EnriqueOnieva/status/790448076473376768","La inteligencia artificial navega por el metro de Londres https://t.co/opTcHixpID vía @el_pais","2016-10-24 07:01 +0000","144.0","8.0","0.05555555555555555","2.0","0.0","2.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"789358112163651585","https://twitter.com/EnriqueOnieva/status/789358112163651585","Self-Driving Mercedes-Benzes Will Prioritize Occupant Safety over Pedestrians https://t.co/RsChDvwVIw vía @caranddriver","2016-10-21 06:50 +0000","81.0","1.0","0.012345679012345678","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"788995719441051648","https://twitter.com/EnriqueOnieva/status/788995719441051648","Creating Interactive data visualization using Shiny App in R (with examples) https://t.co/vZraOFHRg3 vía @analyticsvidhya","2016-10-20 06:50 +0000","609.0","14.0","0.022988505747126436","2.0","0.0","6.0","0.0","6.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"788272204475686912","https://twitter.com/EnriqueOnieva/status/788272204475686912","El robot de Omron obtiene capacidades de aprendizaje automático https://t.co/eaCAw9JCgj vía @computerworldes","2016-10-18 06:55 +0000","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
