"ID del Tweet","Enlace permanente de Tweet","Texto del Tweet","tiempo","impresiones","interacciones","tasa de interacción","retweets","respuestas","me gusta","clics de perfil de usuario","clics en URL","clics de etiquetas","ampliaciones de detalles","clics en enlaces permanentes","Se abre la aplicación","descargas de app","seguimientos","enviar Tweet por correo electrónico","marcar teléfono","visualizaciones multimedia","interacciones con el contenido multimedia","impresiones promocionado","interacciones promocionado","tasa de interacción promocionado","retweets promocionado","respuestas promocionado","me gusta promocionado","clics de perfil de usuario promocionado","clics en URL promocionado","clics de etiquetas promocionado","ampliaciones de detalles promocionado","clics en enlaces permanentes promocionado","Se abre la aplicación promocionado","descargas de app promocionado","seguimientos promocionado","enviar Tweet por correo electrónico promocionado","marcar teléfono promocionado","visualizaciones multimedia promocionado","interacciones con el contenido multimedia promocionado"
"903198226635005952","https://twitter.com/EnriqueOnieva/status/903198226635005952","“3 Million Instacart Orders, Open Sourced” by @jeremystan https://t.co/RTe40dKiBl","2017-08-31 10:10 +0000","99.0","3.0","0.030303030303030304","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"902790525274742784","https://twitter.com/EnriqueOnieva/status/902790525274742784","The Cycling Accident Map of Madrid City | Fronkonstin https://t.co/sGZ24GU0FV vía @aschinchon","2017-08-30 07:10 +0000","83.0","4.0","0.04819277108433735","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"902560304135106560","https://twitter.com/EnriqueOnieva/status/902560304135106560","Over the last 60 years, automation has totally eliminated just one US occupation https://t.co/y2W202nieh vía @qz","2017-08-29 15:55 +0000","75.0","1.0","0.013333333333333334","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"902513731732680705","https://twitter.com/EnriqueOnieva/status/902513731732680705","How accurately can we remember the features and colors of these famous symbols? - Branded in Memory: https://t.co/Z8uONzPBmO","2017-08-29 12:50 +0000","109.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"902150092790136832","https://twitter.com/EnriqueOnieva/status/902150092790136832","Todo lo que ves o escuchas podría ser mentira https://t.co/9XBxCv3CTP","2017-08-28 12:45 +0000","77.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"902106019077263365","https://twitter.com/EnriqueOnieva/status/902106019077263365","An incredible new robot inspired by vines can grow 25,000 times its original size https://t.co/NrnM2NT0sL vía @mashable","2017-08-28 09:50 +0000","74.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"902067014386278400","https://twitter.com/EnriqueOnieva/status/902067014386278400","OPINIÓN | La vida rural que les estropea la foto, por @MariaMercromina https://t.co/RGYBOvWUxR vía @eldiarioes","2017-08-28 07:15 +0000","131.0","2.0","0.015267175572519083","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"900749851343892480","https://twitter.com/EnriqueOnieva/status/900749851343892480","En @teknautas: La facultad de ingenieros informáticos de Granada es mejor que la de 'Big Bang Theory' https://t.co/0vj3e8i2Vp","2017-08-24 16:01 +0000","391.0","11.0","0.028132992327365727","1.0","0.0","2.0","1.0","7.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"900705597049495552","https://twitter.com/EnriqueOnieva/status/900705597049495552","PHD Comics: Eclipse https://t.co/N1epiaInpe vía @phdcomics","2017-08-24 13:05 +0000","90.0","5.0","0.05555555555555555","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"900659106524147713","https://twitter.com/EnriqueOnieva/status/900659106524147713","“37 Reasons why your Neural Network is not working” by @slavivanov https://t.co/YyitJcXV3J","2017-08-24 10:00 +0000","322.0","6.0","0.018633540372670808","0.0","1.0","2.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
