"ID del Tweet","Enlace permanente de Tweet","Texto del Tweet","tiempo","impresiones","interacciones","tasa de interacción","retweets","respuestas","me gusta","clics de perfil de usuario","clics en URL","clics de etiquetas","ampliaciones de detalles","clics en enlaces permanentes","Se abre la aplicación","descargas de app","seguimientos","enviar Tweet por correo electrónico","marcar teléfono","visualizaciones multimedia","interacciones con el contenido multimedia","impresiones promocionado","interacciones promocionado","tasa de interacción promocionado","retweets promocionado","respuestas promocionado","me gusta promocionado","clics de perfil de usuario promocionado","clics en URL promocionado","clics de etiquetas promocionado","ampliaciones de detalles promocionado","clics en enlaces permanentes promocionado","Se abre la aplicación promocionado","descargas de app promocionado","seguimientos promocionado","enviar Tweet por correo electrónico promocionado","marcar teléfono promocionado","visualizaciones multimedia promocionado","interacciones con el contenido multimedia promocionado"
"913658386348167168","https://twitter.com/EnriqueOnieva/status/913658386348167168","Al Gore's New Movie Exposes The Big Flaw In Online Movie Ratings https://t.co/1mRMjhppQ7","2017-09-29 06:55 +0000","382.0","8.0","0.020942408376963352","1.0","0.0","0.0","0.0","4.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913433671054581760","https://twitter.com/EnriqueOnieva/status/913433671054581760","Featurizing images: the shallow end of deep learning (Revolutions) https://t.co/tWYocIVQVP","2017-09-28 16:02 +0000","108.0","1.0","0.009259259259259259","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913388165985177600","https://twitter.com/EnriqueOnieva/status/913388165985177600","Oneway ANOVA Explanation and Example in R; Part 1 | DataScience+ https://t.co/IjviQLUBXE","2017-09-28 13:01 +0000","104.0","2.0","0.019230769230769232","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913371497170980864","https://twitter.com/EnriqueOnieva/status/913371497170980864","Here’s the first large-scale evidence that our moods depend significantly on the weather - via @techreview https://t.co/KqORqzCNkT","2017-09-28 11:55 +0000","111.0","2.0","0.018018018018018018","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913346356005269504","https://twitter.com/EnriqueOnieva/status/913346356005269504","Churn Prediction with Automatic ML - #machinelearning https://t.co/N98bNjY9BP","2017-09-28 10:15 +0000","119.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913307329109594112","https://twitter.com/EnriqueOnieva/status/913307329109594112","La inteligencia emocional será la base del éxito laboral en el futuro https://t.co/DQ6bwphErG","2017-09-28 07:40 +0000","137.0","2.0","0.014598540145985401","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"912983971679625216","https://twitter.com/EnriqueOnieva/status/912983971679625216","When are Citi Bikes faster than taxis in New York City? https://t.co/GUzQWPclce vía @todd_schneider","2017-09-27 10:15 +0000","119.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"912936137886437376","https://twitter.com/EnriqueOnieva/status/912936137886437376","How to Create an Interactive Infographic https://t.co/qtU1UaAB72","2017-09-27 07:05 +0000","110.0","8.0","0.07272727272727272","0.0","0.0","0.0","2.0","4.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"912691746135511045","https://twitter.com/EnriqueOnieva/status/912691746135511045","I asked Tinder for my data. It sent me 800 pages of my deepest, darkest secrets https://t.co/17vHqx8TLl","2017-09-26 14:54 +0000","408.0","31.0","0.07598039215686274","2.0","0.0","3.0","0.0","23.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"906140524989620225","https://twitter.com/EnriqueOnieva/status/906140524989620225","PHD Comics: Page Limits https://t.co/wVIPJgCQ9e vía @PHDcomics","2017-09-08 13:01 +0000","106.0","3.0","0.02830188679245283","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
