"ID del Tweet","Enlace permanente de Tweet","Texto del Tweet","tiempo","impresiones","interacciones","tasa de interacción","retweets","respuestas","me gusta","clics de perfil de usuario","clics en URL","clics de etiquetas","ampliaciones de detalles","clics en enlaces permanentes","Se abre la aplicación","descargas de app","seguimientos","enviar Tweet por correo electrónico","marcar teléfono","visualizaciones multimedia","interacciones con el contenido multimedia","impresiones promocionado","interacciones promocionado","tasa de interacción promocionado","retweets promocionado","respuestas promocionado","me gusta promocionado","clics de perfil de usuario promocionado","clics en URL promocionado","clics de etiquetas promocionado","ampliaciones de detalles promocionado","clics en enlaces permanentes promocionado","Se abre la aplicación promocionado","descargas de app promocionado","seguimientos promocionado","enviar Tweet por correo electrónico promocionado","marcar teléfono promocionado","visualizaciones multimedia promocionado","interacciones con el contenido multimedia promocionado"
"737687681359052800","https://twitter.com/EnriqueOnieva/status/737687681359052800","Crean robot-insecto capaz de posarse (y despegar) en todo tipo de superficies | Maikelnai's blog https://t.co/EA5OG3vQam","2016-05-31 16:50 +0000","78.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737673825920405504","https://twitter.com/EnriqueOnieva/status/737673825920405504","7 recomendaciones de LinkedIn para capturar el selfie perfecto #WorkSelfie https://t.co/tl0wNmGJf4","2016-05-31 15:55 +0000","74.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737648665360224256","https://twitter.com/EnriqueOnieva/status/737648665360224256","Qué debes estudiar para ser un experto en 'big data' https://t.co/6FGHaOy89P (""Es precisamente un perfil mixto el que más reclaman..."")","2016-05-31 14:15 +0000","87.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737330328960937985","https://twitter.com/EnriqueOnieva/status/737330328960937985","España, ante el abismo de la Cuarta Revolución Industrial https://t.co/nTucxaTivJ","2016-05-30 17:10 +0000","93.0","1.0","0.010752688172043012","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737316518502014976","https://twitter.com/EnriqueOnieva/status/737316518502014976","Nota mental: No volver a poner líneas horizontales en Word :(","2016-05-30 16:15 +0000","98.0","1.0","0.01020408163265306","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737284998756241408","https://twitter.com/EnriqueOnieva/status/737284998756241408","Científico de Harvard: “Una mala persona no llega nunca a ser buen profesional” @Noticias_Naxio https://t.co/O0TrMm2R78 vía @sharethis","2016-05-30 14:10 +0000","107.0","1.0","0.009345794392523364","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736284665594679297","https://twitter.com/EnriqueOnieva/status/736284665594679297","El suelo de cristal de la clase alta: las familias más ricas ya lo eran hace 600 años https://t.co/zpxmVSGfse vía @sabemos","2016-05-27 19:55 +0000","83.0","1.0","0.012048192771084338","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736244475203358721","https://twitter.com/EnriqueOnieva/status/736244475203358721","Una máquina de Turing construida en «el juego de la vida» | Microsiervos (Ordenadores) https://t.co/4tLasoKfrF","2016-05-27 17:15 +0000","125.0","1.0","0.008","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735923763896799232","https://twitter.com/EnriqueOnieva/status/735923763896799232","Combinación de imágenes al azar mediante una Red Neuronal - Random Pics Combined Using Neural Network - on Imgur https://t.co/gNxanMUZjl","2016-05-26 20:01 +0000","106.0","3.0","0.02830188679245283","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735878486607400960","https://twitter.com/EnriqueOnieva/status/735878486607400960","Filman al conductor de un Tesla S durmiendo en la ruta, con el auto en piloto automático https://t.co/2Z43HEGJIv","2016-05-26 17:01 +0000","107.0","1.0","0.009345794392523364","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
